what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398545502077
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1398545509133
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1398545511459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398545514953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398545520550
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1398545521305
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398545527664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1398545530777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398545536747
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1398545536867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1398545539554
